objectid,city_name,city_altnm,lat,lng
29345,Paraiso,"",9.03155006700001,-79.626597969
29346,Guayama,"",17.984287726,-66.113112648
29347,Gelibolu,"",40.411771817,26.670581478
29348,Warrenpoint,"",54.101954668,-6.25200321300002
29349,Kappeln,"",54.662254187,9.93145652999999
29350,Wladyslawowo,"",54.789583483,18.407521892
29351,Bandholm,"",54.836118379,11.482711508
29352,Kalundborg,"",55.68264451,11.099742043
29353,Kilchoan,"",56.697934732,-6.10236697900001
29354,Falkenberg,"",56.904645882,12.491740387
29355,Mariestad,"",58.709355237,13.822525827
29356,Kristinehamn,"",59.310954111,14.110740127
29357,Skelleftehamn,"",64.687628862,21.237394352
29358,Panarukan,"",-7.69592813700001,113.938554124
29359,Kasim,"",-1.30488132400001,131.029457293
29360,Pantoloan,"",-0.707855859000006,119.857637567
29361,Ceiba Hueca,"",20.219568284,-77.32586035
29362,Chekka,"",34.328828951,35.731600903
29363,El Qalamoun,Qalamoun,34.381641935,35.800419453
29364,Port Stanley,"",42.666199639,-81.212171164
29365,Dunkirk,"",42.48007626,-79.333122
29366,Balanacan,"",13.528671733,121.868076678
29367,Kake,"",56.971288485,-133.936954243
29368,Harbour Grace,"",47.69208621,-53.217438307
29369,Santa Cruz,"",13.475561639,122.02803849
29370,El Aabde,"",34.513463701,35.965900272
29371,Vallvik,"",61.18400203,17.174549298
29372,Sandnessjoen,"",66.022116007,12.635132726
29373,Skjervoy,"",70.034726051,20.974399294
29374,Termoli,"",41.998718601,14.993917664
29375,Hennebont,"",47.805740733,-3.27691630499999
29376,Mayamba,"",-6.47066072799998,16.726665588
29377,Harlingen,"",53.174891682,5.41796414300001
29378,Tshimbane,"",-4.00935730399999,18.156987492
29379,Hallekis,"",58.630324832,13.437565755
29380,Ristiina,"",61.511249298,27.256244572
29381,Chola,"",-17.379628849,34.998773342
29382,Chemba,"",-17.162868603,34.890104223
29383,Cabaret,"",18.735135583,-72.417601791
29384,Maintirano,"",-18.059305445,44.025676243
29385,Aroroy,"",12.511619505,123.397684064
29386,Kaukauna,"",44.277605965,-88.273655423
29387,Pasni,"",25.263874861,63.473531804
29388,Chatham,"",47.030535648,-65.46371863
29389,Fort Liberte,"",19.660812241,-71.833972309
29390,Blind River,"",46.187344148,-82.957026472
29391,Harrisville,"",44.656254697,-83.294607047
29392,Bialla,"",-5.32227706800001,151.030414524
29393,Vanimo,"",-2.68357276400002,141.301857914
29394,Oakville,"",43.44905702,-79.669161603
29395,Revere,"",42.408646585,-71.012754641
29396,Eastport,"",44.905675561,-66.989890459
29397,Dingwall,"",46.896826016,-60.469306187
29398,Port Wentworth,"",32.148278452,-81.161749822
29399,Arichat,"",45.511964978,-61.015310116
29400,Catalina,"",48.517156279,-53.078624551
29401,Crofton,"",48.861163422,-123.645094496
29402,Marion,"",41.701987556,-70.762502943
29403,Yarmouth,"",43.836706497,-66.115924297
29404,Morristown,"",44.586656794,-75.648369069
29405,Zeballos,"",49.982544698,-126.846119809
29406,Edmonds,"",47.808510961,-122.372677644
29407,Orehoved,"",54.952385036,11.855007296
29408,Vordingborg,"",55.009588416,11.910386065
29409,Ayr,"",55.461775126,-4.62936021000002
29410,Vieste,"",41.882075231,16.178374945
29411,Senj,"",44.990278879,14.903511667
29412,La Rochelle,"",46.159155005,-1.15202068100001
29413,Langesund,"",59.00071773,9.747966658
29414,Paskallavik,"",57.162802663,16.462318015
29415,Amherstburg,"",42.101465268,-83.107312674
29416,Benicia,"",38.049722392,-122.157681363
29417,Fort Bragg,"",39.442470234,-123.805251216
29418,Mossel Bay,"",-34.183257798,22.143768231
29419,Kilwa Kivinje,"",-8.74830174800002,39.41314075
29420,Kayts,"",9.69222502999997,79.867242247
29421,Nesseby,"",70.153380555,28.865016016
29422,Appledore,"",51.053704909,-4.19754348999999
29423,Ramsgate,"",51.334578484,1.41815118900001
29424,Padstow,"",50.538160834,-4.94000072799997
29425,Calshot,"",50.81138954,-1.32693449800001
29426,Bridgwater,"",51.1283356,-3.00488426999999
29427,Emmerich Am Rhein,"",51.833424059,6.24355945399998
29428,Tralee,"",52.269104009,-9.70577232400001
29429,Elsfleth,"",53.235777845,8.45774932500001
29430,Omishimacho Miyaura,"",34.248170342,133.000091219
29431,Krabi,"",8.060755739,98.916395472
29432,Buna,"",-8.67299752600002,148.412683303
29433,Bluff,"",-46.601032317,168.339810435
29434,Kingscote,"",-35.6526078,137.635490886
29435,Broome,"",-17.95626472,122.222403258
29436,Taiohae,"",-8.90933264900002,-140.102656564
29437,Anamur,"",36.075425777,32.83771902
29438,Jimenez,"",8.33422360200001,123.84017519
29439,Hamada,"",34.897021779,132.076936013
29440,Edincik,"",40.342610223,27.860614428
29441,Mangalia,"",43.815073882,28.582579893
29442,Rapid Bay,"",-35.527206252,138.190238776
29443,Port Pirie,"",-33.186647566,138.000669403
29444,Aburatsu,"",31.59072726,131.399716233
29445,Minamata,"",32.210026762,130.400422531
29446,Akkeshi,"",43.052796989,144.848003884
29447,Semporna,"",4.47594350899999,118.608220545
29448,Paranam,"",5.610633791,-55.092720727
29449,Bartica,"",6.40436349700002,-58.625913261
29450,Maluso,"",6.545553799,121.870741594
29451,La Vela de Coro,"",11.457196674,-69.567638833
29452,Hibi,"",34.459330502,133.92699852
29453,Belomorsk,"",64.5213944,34.762419614
29454,Puerto Caldera,"",9.91275038200001,-84.713452971
29455,Quequen,"",-38.554417192,-58.713517768
29456,Mahanoro,"",-19.899347387,48.808598743
29457,Quemchi,"",-42.137350173,-73.475136455
29458,Puerto de la Libertad,"",13.488766692,-89.32053812
29459,Finike,"",36.300451686,30.143944768
29460,Christiansted,"",17.744577165,-64.707670144
29461,Nueva Palmira,"",-33.871192853,-58.406655138
29462,Andros Town,"",24.726663256,-77.787047237
29463,Gorele,"",41.033941993,38.999633055
29464,Campana,"",-34.163725599,-58.959234053
29465,Diamante,"",-32.067570102,-60.638053728
29466,Salford,"",53.487551096,-2.29085873000002
29467,Jask,"",25.6445651,57.774720267
29468,Wilhelmshaven,"",53.528212694,8.10549957000001
29469,Fleetwood,"",53.924867241,-3.009998166
29470,Bangor,"",54.663171875,-5.66722553900001
29471,Gelting,"",54.746520885,9.89661954799999
29472,Torekov,"",56.423035158,12.627432784
29473,Coleraine,"",55.131346687,-6.67097192699998
29474,Sakskobing,"",54.797327362,11.637739286
29475,Halden,"",59.124412096,11.387280061
29476,Fredrikstad,"",59.213487085,10.936459747
29477,Vanersborg,"",58.381110372,12.322669092
29478,Old Harbour Bay,"",17.909052741,-77.098076208
29479,Skogby,"",59.923762312,23.317400948
29480,Hallstavik,"",60.051662234,18.59707068
29481,Rauma,"",61.128560119,21.504271904
29482,Hudiksvall,"",61.728207468,17.105330707
29483,Tornio,"",65.845772056,24.146416646
29484,Batskarsnas,"",65.782176313,23.421366509
29485,Sete,"",43.404340687,3.69135864499998
29486,Batroun,"",34.254431132,35.658628388
29487,Kalianget,"",-7.04769417,113.937942499
29488,Guayabal,"",20.693529158,-77.602958163
29489,Casilda,"",21.760343043,-79.990248506
29490,Ilo,"",-17.648202412,-71.340245192
29491,Daru,"",-9.07301523699999,143.209986036
29492,El Berbara,"",34.193690366,35.642719974
29493,Kawaihae,"",20.038199129,-155.828792239
29494,Panama City,"",30.160707022,-85.655708877
29495,Moss Landing,"",36.797163322,-121.786619205
29496,Fenit,"",52.278440666,-9.86496188400002
29497,Tubod,"",8.05328108600003,123.793138979
29498,Chandler,"",48.34922106,-64.677811396
29499,Līhuʻe,"",21.975755558,-159.369338992
29500,Oarai,"",36.31481944,140.57421533
29501,Invergordon,"",57.69134041,-4.17925619300001
29502,Ribadeo,"",43.535673815,-7.04380054500001
29503,Arbatax,"",39.925712169,9.701921825
29504,Thasos,"",40.775924553,24.707301027
29505,Sligo,"",54.271889513,-8.47543201600001
29506,Kesennuma,"",38.893446647,141.568219929
29507,Dartmouth,"",50.352206537,-3.583994964
29508,Palamos,"",41.850842854,3.12628388899998
29509,Treguier,"",48.784679139,-3.23209061900002
29510,Rota,"",36.622831094,-6.35985938699997
29511,Adra,"",36.750996686,-3.01823267899999
29512,Mosango,"",-4.72705988299998,18.779640826
29513,Grenaa,"",56.413632149,10.881121258
29514,Risor,"",58.720083005,9.23400403300002
29515,Balsta,"",59.567254795,17.529500823
29516,Imatra,"",61.19111314,28.775275714
29517,Jbail,"",34.123130294,35.648419345
29518,Miragoane,"",18.444098075,-73.088588574
29519,San Antonio,"",12.413099691,124.278631493
29520,Soalala,"",-16.10272036,45.328200234
29521,Bacon,"",13.039909657,124.042472788
29522,Jebel Dhanna,"",24.169284113,52.633056598
29523,Roxas,"",12.589480182,121.518889375
29524,L'Anse,"",46.757523446,-88.453613292
29525,Manitowoc,"",44.088309735,-87.65862782
29526,Rabaul,"",-4.19841643500001,152.171913887
29527,Digby,"",44.620043496,-65.758090956
29528,Yakutat,"",59.545754153,-139.727061462
29529,Tyonek,"",61.067746847,-151.139123557
29530,Georgetown,"",33.376243047,-79.294816215
29531,Gardiner,"",43.730323287,-124.11068125
29532,Port Hawkesbury,"",45.617163485,-61.358277432
29533,Palmetto,"",27.521137243,-82.57294225
29534,Chemainus,"",48.922053925,-123.718098443
29535,Salem,"",42.519227014,-70.896245399
29536,Parrsboro,"",45.405175387,-64.326534515
29537,Ocean Falls,"",52.353116779,-127.690687846
29538,Bella Coola,"",52.372460633,-126.753123467
29539,Haines,"",59.235352808,-135.445572221
29540,Foynes,"",52.611204937,-9.11103163500002
29541,Marstal,"",54.855186863,10.518424718
29542,Oban,"",56.415444073,-5.47127664800001
29543,Arcachon,"",44.657728328,-1.17445178999998
29544,Dieppe,"",49.924371562,1.07845603200002
29545,Ustka,"",54.58103901,16.861840776
29546,Nykobing Mors,"",56.795379925,8.85762403400003
29547,Oxelosund,"",58.669978801,17.104411651
29548,Skudeneshavn,"",59.150217296,5.25649414399999
29549,Wyandotte,"",42.201138692,-83.154896613
29550,Hydaburg,"",55.207260272,-132.827269181
29551,Kilwa Masoko,"",-8.93490457000001,39.511958978
29552,Rorvik,"",64.862589333,11.23455789
29553,Seaham,"",54.83735097,-1.33650392800001
29554,Sharpness,"",51.714494886,-2.471961174
29555,Hartlepool,"",54.684516396,-1.20826424199998
29556,Monfalcone,"",45.805568397,13.532443677
29557,Abbeville,"",50.105474983,1.83416947400002
29558,Fowey,"",50.334958716,-4.637311926
29559,Teignmouth,"",50.548090272,-3.49775432400003
29560,Cowes,"",50.758510946,-1.30152483099999
29561,Fawley,"",50.826893262,-1.35192819299999
29562,Purfleet,"",51.482987653,0.236046299999998
29563,Oosterhout,"",51.644407597,4.86074285199999
29564,Wivenhoe,"",51.86423704,0.961238149999986
29565,Mistley,"",51.941472624,1.085682421
29566,Varberg,"",57.105290446,12.250390182
29567,Fosdyke,"",52.879449884,-0.0452972620000196
29568,Pulupandan,"",10.52035181,122.803235353
29569,Talasea,"",-5.305492646,150.035065943
29570,Akaroa,"",-43.804826447,172.967364382
29571,Thames,"",-37.138142205,175.541485172
29572,Mourilyan,"",-17.583296595,146.040618279
29573,Bakapit,"",4.95616006300003,118.585918025
29574,Tsukumi,"",33.072420408,131.862578083
29575,Nanao,"",37.042218574,136.966791216
29576,Kemi,"",65.735121607,24.567801028
29577,Motueka,"",-41.112729825,173.011207603
29578,Ardrossan,"",-34.425498947,137.915562399
29579,Port Macquarie,"",-31.435690027,152.916398442
29580,Wyndham,"",-15.485457534,128.12008292
29581,Los Organos,"",-4.17752334800002,-81.125594773
29582,Lundu,"",1.67165499800001,109.853154092
29583,Karwar,"",14.811060349,74.130617601
29584,Miyako,"",39.64083156,141.950301759
29585,Kwinana Town,"",-32.247854862,115.814084719
29586,Jakhau,"",23.219520052,68.714854429
29587,Kotka,"",60.466394905,26.944089793
29588,Fukue,"",32.694878571,128.843642063
29589,Donghae-si,"",37.485945543,129.107858344
29590,Gremikha,"",68.054412909,39.51222979
29591,Severomorsk,"",69.068737877,33.416529852
29592,Alanya,"",36.546724887,32.000880867
29593,Pamatacualito,"",10.235745276,-64.583519113
29594,Chaguaramas,"",10.68270122,-61.639496483
29595,Puerto San Carlos,"",24.789458189,-112.107390941
29596,Almirante,"",9.293458886,-82.399135943
29597,Mariel,"",22.989054366,-82.754102334
29598,Salina Cruz,"",16.1819601,-95.197930254
29599,Rock Sound,"",24.865133804,-76.158214753
29600,Bodrum,"",37.038838503,27.433001767
29601,San Lorenzo,"",-32.744208118,-60.745391387
29602,Pedregal,"",8.37284148600003,-82.432712488
29603,Livingston,"",15.826996607,-88.751023315
29604,Gizo,"",-8.104665329,156.844263454
29605,Pebane,"",-17.265224232,38.144429381
29606,Clifden,"",53.488305974,-10.020816722
29607,Schleswig,"",54.518033386,9.56508523899998
29608,Cairnryan,"",54.973826038,-5.02392109499999
29609,Ronne,"",55.09943634,14.705361748
29610,Naestved,"",55.231748909,11.764994831
29611,Rudkobing,"",54.937818556,10.716548889
29612,Skive,"",56.565625311,9.03073782500002
29613,Rekefjord,"",58.338455909,6.25453512199999
29614,Porsgrunn,"",59.138665961,9.65679405600002
29615,Sarpsborg,"",59.283267028,11.109542145
29616,Drammen,"",59.743465019,10.204066103
29617,Ocho Rios,"",18.407607329,-77.100767082
29618,Levanger,"",63.746055954,11.299743852
29619,Le Treport,"",50.058604422,1.38208010199997
29620,Noro,"",-8.24211020899997,157.198092449
29621,Two Rivers,"",44.153242215,-87.56952095
29622,Baytown,"",29.734126362,-94.974826239
29623,Pascagoula,"",30.364854984,-88.558590724
29624,Media Luna,"",20.142308012,-77.436227644
29625,Supe Puerto,"",-10.803244618,-77.742798548
29626,Grand Haven,"",43.060204692,-86.223458686
29627,Morehead City,"",34.723864196,-76.725212656
29628,Morro Bay,"",35.365553882,-120.849552573
29629,Palompon,"",11.049866805,124.385988271
29630,Clarenville,"",48.163401715,-53.969001385
29631,Yorktown,"",37.235526672,-76.508288318
29632,Bugo,"",8.50752795,124.760152449
29633,Visby,"",57.637794992,18.297976786
29634,Pozzallo,"",36.72746323,14.844697858
29635,Ustica,"",38.709784399,13.192779979
29636,Stralsund,"",54.309428421,13.07799361
29637,Hamina,"",60.569479592,27.189627237
29638,Kaskinen,"",62.384489939,21.22622336
29639,Brixham,"",50.394461927,-3.51576998299998
29640,Moana,"",42.282025218,-8.737718997
29641,Muros,"",42.774194807,-9.05743951400001
29642,Ayamonte,"",37.214216096,-7.40516125300002
29643,Otranto,"",40.147763704,18.486603386
29644,Calvi,"",42.563891574,8.753113568
29645,Joutseno,"",61.119466745,28.49615143
29646,Maripipi,"",11.777743493,124.348554099
29647,Cataingan,"",12.001346991,123.992340191
29648,Pilar,"",12.923952923,123.675241684
29649,Glace Bay,"",46.194843264,-59.956098774
29650,Penuba,"",-0.307398370999977,104.45532742
29651,Silver Bay,"",47.291683317,-91.278853686
29652,Algoma,"",44.610226964,-87.439267901
29653,Petoskey,"",45.373335709,-84.956150958
29654,Bilili Mandondo,"",-4.37227966900002,18.39358463
29655,Burin,"",47.036824812,-55.166509073
29656,Sherbrooke,"",45.143960732,-61.980623866
29657,Petit Goave,"",18.431803801,-72.865799136
29658,Kieta,"",-6.219141928,155.6367454
29659,North Bend,"",43.406430537,-124.225541939
29660,Cheticamp,"",46.625752191,-61.014752255
29661,Grand Bank,"",47.101184909,-55.754912999
29662,Orange,"",30.093473101,-93.737325543
29663,Burlington,"",40.070965611,-74.864435092
29664,Port Jefferson,"",40.944167184,-73.066796318
29665,Saugerties,"",42.077482355,-73.952636587
29666,New Glasgow,"",45.586814743,-62.644899526
29667,Pictou,"",45.677632683,-62.708338759
29668,Kelso,"",46.142002813,-122.907265858
29669,Marystown,"",47.160940876,-55.159343002
29670,Wareham,"",41.762275985,-70.72137628
29671,Prescott,"",44.711768832,-75.515007907
29672,Sheet Harbour,"",44.915981478,-62.524372503
29673,Souris,"",46.355006651,-62.250643058
29674,Bay Roberts,"",47.581124925,-53.280034887
29675,Orcas,"",48.59836667,-122.94500275
29676,Botwood,"",49.143865124,-55.342635898
29677,Lomond,"",49.454073232,-57.757231142
29678,Akutan,"",54.13383346,-165.774251872
29679,Itea,"",38.433379602,22.425353813
29680,Portoferraio,"",42.811516416,10.312740039
29681,Deauville,"",49.35969895,0.075196826000024
29682,Bar,"",42.099353395,19.101280686
29683,Norderney,"",53.705879939,7.14401115800001
29684,Farsund,"",58.09299836,6.80380775899999
29685,Lillesand,"",58.248676278,8.377434134
29686,Izon,"",44.920950349,-0.362135054000021
29687,Luderitz,"",-26.647627239,15.154938809
29688,Ambriz,"",-7.84466869400001,13.106939013
29689,Skagastrond,"",65.823634971,-20.301592045
29690,Harwich,"",51.939862921,1.28273085799998
29691,Cannes,"",43.552659436,7.01350802100001
29692,Porto Santo Stefano,"",42.433316218,11.121038688
29693,Pontrieux,"",48.697594065,-3.16336529599999
29694,Par,"",50.35041831,-4.70534865899998
29695,Deal,"",51.222009811,1.39684161700001
29696,Portbury,"",51.474088608,-2.72292053199999
29697,Corringham,"",51.525402373,0.447890216000019
29698,Pembroke Dock,"",51.693593354,-4.939129374
29699,Dunmore East,"",52.149021347,-6.99505008800003
29700,Ko Panyi,"",8.40397453999998,98.51112522
29701,Port Chalmers,"",-45.817064668,170.620985956
29702,Stanley,"",-40.760598614,145.292438745
29703,Beachport,"",-37.481653458,140.010255435
29704,Tome,"",-36.614627636,-72.955784701
29705,Los Vilos,"",-31.912342021,-71.512039494
29706,Tramandai,"",-29.986255224,-50.131920148
29707,Imbituba,"",-28.24174776,-48.664382924
29708,Pisagua,"",-19.588222689,-70.200683993
29709,Tsuruga,"",35.646885486,136.068196372
29710,Wallace Bay,"",4.242752182,117.663523437
29711,Okha,"",22.471375376,69.074487545
29712,Saikai,"",33.022121694,129.567213599
29713,Hereke,"",40.788665159,29.621551242
29714,Ayancik,"",41.945519815,34.58787392
29715,Mori,"",42.105145496,140.579986148
29716,Kaitangata,"",-46.281732219,169.847911216
29717,Lyttelton,"",-43.602509587,172.720807577
29718,Necochea,"",-38.555092459,-58.739215472
29719,Dargaville,"",-35.941260489,173.868876196
29720,Busselton,"",-33.650813499,115.345377715
29721,Tumpat,"",6.19866234599999,102.168678326
29722,Uwajima,"",33.223013069,132.561111202
29723,Innoshima,"",34.286037981,133.178688142
29724,Mihara,"",34.396844277,133.070331519
29725,Jose Panganiban,"",14.284257388,122.696090649
29726,Lingayen,"",16.02045311,120.229901598
29727,Noshiro,"",40.205367061,140.024253435
29728,Tuzla,"",40.818535221,29.299013818
29729,Korsakov,"",46.632609671,142.779642122
29730,Quintero,"",-32.785085325,-71.529949191
29731,Taltal,"",-25.407636904,-70.485348016
29732,Punta Cardon,"",11.613805177,-70.221042383
29733,Ayvalik,"",39.319326009,26.695519366
29734,Alvarado,"",18.770265253,-95.760177644
29735,Santa Rosalia,"",27.336279198,-112.268549171
29736,Inebolu,"",41.97775197,33.760406125
29737,Talara,"",-4.57983886599999,-81.271352918
29738,Nieuw Nickerie,"",5.94247011900001,-56.991709683
29739,Guayanilla,"",18.017924198,-66.790825117
29740,Puerto Sandino,"",12.194603339,-86.758721407
29741,Nanchital,"",18.070979418,-94.408721298
29742,Ramallo,"",-33.483736577,-60.004645892
29743,Aguadulce,"",8.24328863900001,-80.541505325
29744,Kourou,"",5.15841209199999,-52.641958431
29745,Champerico,"",14.293372027,-91.911862515
29746,Norddeich,"",53.615587239,7.16110874600002
29747,Goole,"",53.706298399,-0.873602661000007
29748,Drogheda,"",53.715285804,-6.35169388999998
29749,Whitby,"",54.487337514,-0.615946904999987
29750,Nysted,"",54.665629863,11.734393868
29751,Kerteminde,"",55.453214833,10.657798932
29752,Ardrishaig,"",56.015905125,-5.44969394600002
29753,North Berwick,"",56.057518253,-2.72189980799999
29754,Mariager,"",56.650340975,9.976146804
29755,Strangnas,"",59.376067989,17.027113259
29756,Baerum,Bærum,59.908784033,10.576367411
29757,Sandarne,"",61.25782016,17.163209296
29758,Haukipudas,"",65.17628567,25.352361264
29759,Otake,"",34.215863313,132.22312124
29760,Puna,"",-2.73736980699999,-79.911690799
29761,Banes,"",20.96240989,-75.721831288
29762,Cabo Blanco,"",-4.25264231599999,-81.231382438
29763,Coron,"",11.998741629,120.205446465
29764,Asau,"",-13.519184789,-172.63684105
29765,Ubay,"",10.054385365,124.474120626
29766,Pasadena,"",29.690738339,-95.209362661
29767,Cameron,"",29.797717521,-93.324832338
29768,Antibes,"",43.584217095,7.11633278900001
29769,Kallekarr,"",58.026434354,11.659364467
29770,Skiathos,"",39.166360428,23.489625848
29771,Sagunto,Sagunt,39.679127234,-0.277722579999988
29772,Biarritz,"",43.481694624,-1.55919978200001
29773,Forsmark,"",60.402551153,18.17208694
29774,Kaland,"",60.801614664,4.99785536899998
29775,Parga,"",39.287220394,20.402579042
29776,Douarnenez,"",48.094071734,-4.33054438099998
29777,Portimao,"",37.137488759,-8.53702749199999
29778,Denia,"",38.839943039,0.106492190999973
29779,Keramoti,"",40.858695043,24.705699722
29780,Gjeving,"",58.647782398,9.12410838099999
29781,Otterbacken,"",58.943312032,14.038754223
29782,Enkoping,"",59.635240756,17.07773787
29783,Norrtalje,"",59.75884705,18.704839913
29784,Kabimba,"",-5.56289159400001,29.343404729
29785,Selaata,"",34.278743433,35.664334043
29786,Amirabad,"",36.792568995,53.348110619
29787,Kyauktan,"",16.636644651,96.326143561
29788,Lafiteau,"",18.693132765,-72.350995622
29789,Larena,"",9.24839636600001,123.591304761
29790,Kopmanholmen,"",63.168335113,18.561262377
29791,Andranomahitsy,"",-20.926730942,48.445014253
29792,Marohita,"",-21.414590307,48.281821499
29793,Marofinaritra,"",-18.317620225,49.304975761
29794,Nosy Varika,"",-20.591605284,48.533371907
29795,Ambahy,"",-20.772892329,48.477888285
29796,Ahus,"",55.923499798,14.295494913
29797,Lewiston,"",43.173827979,-79.03711461
29798,Lomami,"",-1.81391914900001,22.630047959
29799,Wewak,"",-3.55313386900002,143.626729991
29800,Amamapare,"",-4.82741074299997,136.84156377
29801,Lorengau,"",-2.04169137100001,147.367715292
29802,Searsport,"",44.45847241,-68.925181131
29803,Moosonee,"",51.273174865,-80.641423599
29804,Masset,"",54.01494771,-132.145016788
29805,Clinton,"",41.278360674,-72.527581545
29806,Provincetown,"",42.057555211,-70.180071371
29807,Catskill,"",42.217167324,-73.864712258
29808,Holyrood,"",47.384974264,-53.129911199
29809,Gaspe,"",48.829502343,-64.488680598
29810,Freeport,"",28.952385362,-95.360132982
29811,Perth Amboy,"",40.506362938,-74.265974492
29812,Yarmouth,"",43.799991887,-70.187572715
29813,Springdale,"",49.496607306,-56.072358784
29814,Grasten,"",54.91250482,9.58497369000003
29815,Tayport,"",56.447616923,-2.88005825699997
29816,Buckie,"",57.675782874,-2.96492343199998
29817,Katakolon,"",37.65502495,21.317098236
29818,Perama,"",37.966467021,23.570134971
29819,Piombino,"",42.923823655,10.526448796
29820,Oaxen,"",58.974327658,17.71162946
29821,Gluckstadt,"",53.788453443,9.42370632900003
29822,Piney Point,"",38.153759165,-76.517606989
29823,New Castle,"",39.661718052,-75.566949459
29824,Woods Hole,"",41.524147331,-70.667692754
29825,Emden,"",53.366433189,7.20713081100001
29826,Herre,"",59.103297904,9.56347685999998
29827,Maloy,"",61.935672122,5.11307923999999
29828,Canvey,"",51.521646748,0.586294071999987
29829,Whitstable,"",51.35958431,1.02671234500002
29830,Bayonne,"",43.492248098,-1.476129007
29831,Libourne,"",44.912933659,-0.243481934999977
29832,Morlaix,"",48.582025059,-3.83375657599998
29833,Lannion,"",48.732477322,-3.45839506599998
29834,Penzance,"",50.120140049,-5.53612870699999
29835,Fishguard,"",51.993798991,-4.97742965100002
29836,Beaumaris,"",53.265031207,-4.09654930099998
29837,Port Sunlight,"",53.355161891,-2.99870716599997
29838,Villanueva,"",8.58370753499997,124.770314121
29839,Masinloc,"",15.537297803,119.950932114
29840,Nasipit,"",8.98772125099998,125.341448948
29841,San Jose,"",10.743938898,121.943327887
29842,Lindi,"",-9.99741331000001,39.715680249
29843,Uraga,"",35.248620717,139.710682889
29844,Lazarev,"",52.223588357,141.511719804
29845,Iwanai,"",42.979582472,140.514687421
29846,Bunbury,"",-33.326961514,115.638497369
29847,Thevenard,"",-32.146300353,133.654832332
29848,Antonina,"",-25.430393739,-48.712835254
29849,Port Hedland,"",-20.310934189,118.581377263
29850,Lingga,"",1.35360936199999,111.171432346
29851,Seria,"",4.61363448700001,114.329883716
29852,Sakaiminato,"",35.537428779,133.23391913
29853,Cide,"",41.892459397,33.001852961
29854,Nemuro,"",43.330832043,145.584832374
29855,Rumoi,"",43.938574508,141.64529441
29856,Kronshtadt,"",59.990830088,29.772482292
29857,Primorsk,"",60.366315908,28.617041603
29858,Beringovskiy,"",63.062741798,179.356113849
29859,Ulverstone,"",-41.157458465,146.171735421
29860,Corral,"",-39.888946683,-73.431640264
29861,Portland,"",-38.34603011,141.603333016
29862,San Fernando,"",-34.447454766,-58.570798065
29863,Carnarvon,"",-24.882556651,113.657584184
29864,Poro,"",-21.301308152,165.709614001
29865,Muar,"",2.04583787899998,102.575341228
29866,Smalkalden,"",5.61853399699999,-55.095421237
29867,Daman,"",20.41624629,72.832931515
29868,Senzaki,"",34.375184649,131.189009809
29869,Kamaishi,"",39.274452483,141.885399825
29870,Samani,"",42.127746709,142.933357989
29871,Toyokoro,"",42.688199304,143.650790222
29872,Anan,"",33.92113692,134.660773473
29873,Eden,"",-37.063374617,149.904572072
29874,Kuala Belait,"",4.58438838299998,114.192792363
29875,Muara,"",5.02787055700003,115.067917505
29876,Shiogama,"",38.318389804,141.022230107
29877,Ofunato,"",39.085364842,141.711147209
29878,Muroran,"",42.350067073,141.02757539
29879,Vanino,"",49.090190117,140.260377759
29880,Onega,"",63.910945757,38.096477626
29881,Goya,"",-29.145308724,-59.263497708
29882,Callao,"",-12.053729064,-77.136432673
29883,Mudanya,"",40.355163524,28.918513582
29884,Karabiga,"",40.403537604,27.302911985
29885,San Blas,"",21.54271627,-105.284850961
29886,Fethiye,"",36.639298541,29.126056547
29887,Kankesanturai,"",9.81376203399998,80.035305578
29888,La Brea,"",10.241837444,-61.617747388
29889,Carrington,"",53.432102859,-2.39119753699998
29890,Aguadilla,"",18.428814702,-67.154262034
29891,Chiriqui Grande,"",8.94838958399998,-82.120463002
29892,Sattahip,"",12.673821598,100.902693361
29893,Dzaoudzi,"",-12.784039421,45.258458176
29894,Nunukan,"",4.13952524299998,117.652029825
29895,Antilla,"",20.828048044,-75.739767139
29896,Baracoa,"",20.346546014,-74.498164735
29897,Niquero,"",20.047475567,-77.580432299
29898,Pacasmayo,"",-7.402889469,-79.568333372
29899,Lavan,"",26.806578295,53.37458465
29900,Port Morant,"",17.890517617,-76.326886819
29901,Mitchell Town,"",17.805110295,-77.205954197
29902,New Town,"",18.034962962,-77.856623148
29903,Wismar,"",53.891172518,11.465021595
29904,Greenore,"",54.032557987,-6.13380744300002
29905,Wigtown,"",54.868403427,-4.44274829900002
29906,Palnackie,"",54.891921156,-3.841678548
29907,Skoghall,"",59.324170039,13.47196669
29908,Struer,"",56.487074435,8.59486245900001
29909,Portree,"",57.413823412,-6.19501489800001
29910,Fagerstrand,"",59.739452504,10.596347205
29911,Odda,"",60.065022039,6.54503304500003
29912,Norheimsund,"",60.372144087,6.14321679900002
29913,Isnas,"",60.390656862,25.997558284
29914,Akranes,"",64.317383771,-22.081959701
29915,Haparanda,"",65.835287859,24.135267213
29916,Munising,"",46.408683828,-86.652134746
29917,Alotau,"",-10.305954973,150.445701149
29918,Yandina,"",-9.07781982300003,159.220143817
29919,Huron,"",41.403747977,-82.56879438
29920,Menasha,"",44.20343872,-88.446625025
29921,Enfe,"",34.357483766,35.733026949
29922,Port Lavaca,"",28.614990013,-96.627174609
